PE,rank,method,data,start,end
WriteGeoJSON6,6,process,"{}",1566489801.4071722,1566489801.422396
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 34)}",1566489801.425947,1566489801.4260201
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 34)}",1566489801.4260669,1566489801.426142
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 18))]}",1566489801.42616,1566489801.4274418
NormPE1,1,process,"{}",1566489801.3956008,1566489801.426155
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 35)}",1566489801.445257,1566489801.445326
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 35)}",1566489801.445354,1566489801.445395
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 26)}",1566489801.445482,1566489801.44557
PeakGroundMotion3,3,process,"{}",1566489801.4189088,1566489801.445465
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 26))]}",1566489801.418838,1566489801.4462972
Match5,5,process,"{}",1566489801.418654,1566489801.418834
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 14)}",1566489801.4463732,1566489801.446487
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 14))]}",1566489801.4362838,1566489801.447523
WriteGeoJSON6,6,process,"{}",1566489801.423122,1566489801.436275
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 27))]}",1566489801.445596,1566489801.4471428
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 18))]}",1566489801.445411,1566489801.461648
NormPE1,1,process,"{}",1566489801.427476,1566489801.445407
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 36)}",1566489801.475107,1566489801.4751732
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 36)}",1566489801.475213,1566489801.4752471
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 19))]}",1566489801.475262,1566489801.4762728
NormPE1,1,process,"{}",1566489801.461696,1566489801.475258
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1272, 'id': ('PeakGroundMotion4', 4, 'output', 27)}",1566489801.528234,1566489801.528359
PeakGroundMotion4,4,process,"{}",1566489801.40961,1566489801.528214
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 27))]}",1566489801.4465039,1566489801.5298061
Match5,5,process,"{}",1566489801.446361,1566489801.4465
Match5,5,write,"{'output': 'output', 'size': 2756, 'id': ('Match5', 5, 'output', 15)}",1566489801.5299149,1566489801.530051
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 15))]}",1566489801.462056,1566489801.532314
WriteGeoJSON6,6,process,"{}",1566489801.447587,1566489801.462046
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 28))]}",1566489801.528391,1566489801.536109
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion4', 4, 'output', 28)}",1566489801.5515351,1566489801.551629
PeakGroundMotion4,4,process,"{}",1566489801.5361469,1566489801.551517
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 28))]}",1566489801.530068,1566489801.552352
Match5,5,process,"{}",1566489801.5299032,1566489801.5300639
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 29))]}",1566489801.551666,1566489801.552903
NormPE1,1,write,"{'output': 'output_mean', 'size': 144643, 'id': ('NormPE1', 1, 'output_mean', 37)}",1566489801.557746,1566489801.557804
NormPE1,1,write,"{'output': 'output_max', 'size': 144642, 'id': ('NormPE1', 1, 'output_max', 37)}",1566489801.5578282,1566489801.5578601
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 19))]}",1566489801.557875,1566489801.5586078
NormPE1,1,process,"{}",1566489801.476318,1566489801.557871
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion3', 3, 'output', 27)}",1566489801.565251,1566489801.5653539
PeakGroundMotion3,3,process,"{}",1566489801.4471989,1566489801.565229
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 27))]}",1566489801.5524201,1566489801.566744
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 28))]}",1566489801.565381,1566489801.5667121
Match5,5,process,"{}",1566489801.552408,1566489801.552417
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 16)}",1566489801.566797,1566489801.5669389
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 16))]}",1566489801.54406,1566489801.569
WriteGeoJSON6,6,process,"{}",1566489801.532386,1566489801.544053
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 38)}",1566489801.572541,1566489801.572615
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 38)}",1566489801.572674,1566489801.572758
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 20))]}",1566489801.572799,1566489801.5744798
NormPE1,1,process,"{}",1566489801.558638,1566489801.5727942
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 39)}",1566489801.5916889,1566489801.591756
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 39)}",1566489801.591785,1566489801.591819
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 20))]}",1566489801.591834,1566489801.592463
NormPE1,1,process,"{}",1566489801.5745459,1566489801.59183
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 28)}",1566489801.592513,1566489801.592609
PeakGroundMotion3,3,process,"{}",1566489801.566784,1566489801.592491
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 28))]}",1566489801.5669582,1566489801.593329
Match5,5,process,"{}",1566489801.566785,1566489801.566954
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 29))]}",1566489801.592638,1566489801.593396
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion4', 4, 'output', 29)}",1566489801.601354,1566489801.601475
PeakGroundMotion4,4,process,"{}",1566489801.552932,1566489801.6013298
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 29))]}",1566489801.5934021,1566489801.602154
Match5,5,process,"{}",1566489801.593389,1566489801.593398
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 30))]}",1566489801.601536,1566489801.60559
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 40)}",1566489801.606333,1566489801.606393
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 40)}",1566489801.6065128,1566489801.606564
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 21))]}",1566489801.606585,1566489801.6072
NormPE1,1,process,"{}",1566489801.592493,1566489801.60658
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 29)}",1566489801.617006,1566489801.617121
PeakGroundMotion3,3,process,"{}",1566489801.5934331,1566489801.616986
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 29))]}",1566489801.6022038,1566489801.6177201
Match5,5,process,"{}",1566489801.6021929,1566489801.6022
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 41)}",1566489801.625109,1566489801.625178
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 41)}",1566489801.625206,1566489801.625242
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 21))]}",1566489801.6252558,1566489801.626326
NormPE1,1,process,"{}",1566489801.60723,1566489801.625252
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 30))]}",1566489801.617151,1566489801.63435
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1272, 'id': ('PeakGroundMotion4', 4, 'output', 30)}",1566489801.637643,1566489801.637743
PeakGroundMotion4,4,process,"{}",1566489801.605629,1566489801.637624
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 30))]}",1566489801.617789,1566489801.638634
Match5,5,process,"{}",1566489801.6177769,1566489801.6177862
Match5,5,write,"{'output': 'output', 'size': 2756, 'id': ('Match5', 5, 'output', 17)}",1566489801.6386921,1566489801.638836
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 17))]}",1566489801.5835142,1566489801.639895
WriteGeoJSON6,6,process,"{}",1566489801.569066,1566489801.583498
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 31))]}",1566489801.6377878,1566489801.6518881
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion3', 3, 'output', 30)}",1566489801.6684,1566489801.668523
PeakGroundMotion3,3,process,"{}",1566489801.6343958,1566489801.668378
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 30))]}",1566489801.6388521,1566489801.669516
Match5,5,process,"{}",1566489801.63868,1566489801.638849
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 18)}",1566489801.669594,1566489801.669739
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 31))]}",1566489801.668554,1566489801.6702049
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 18))]}",1566489801.6651368,1566489801.670825
WriteGeoJSON6,6,process,"{}",1566489801.6399539,1566489801.665122
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion4', 4, 'output', 31)}",1566489801.6723578,1566489801.6724749
PeakGroundMotion4,4,process,"{}",1566489801.651955,1566489801.6723368
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 31))]}",1566489801.669759,1566489801.673098
Match5,5,process,"{}",1566489801.6695812,1566489801.669755
Match5,5,write,"{'output': 'output', 'size': 2756, 'id': ('Match5', 5, 'output', 19)}",1566489801.673166,1566489801.6733031
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 32))]}",1566489801.6725109,1566489801.6766698
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 31)}",1566489801.6938171,1566489801.693934
PeakGroundMotion3,3,process,"{}",1566489801.670408,1566489801.693799
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 31))]}",1566489801.673322,1566489801.694612
Match5,5,process,"{}",1566489801.673155,1566489801.6733189
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 20)}",1566489801.6946769,1566489801.694788
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 32))]}",1566489801.693973,1566489801.696018
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 19))]}",1566489801.696196,1566489801.6969512
WriteGeoJSON6,6,process,"{}",1566489801.670892,1566489801.6961868
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1272, 'id': ('PeakGroundMotion4', 4, 'output', 32)}",1566489801.699786,1566489801.699944
PeakGroundMotion4,4,process,"{}",1566489801.676726,1566489801.699529
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 32))]}",1566489801.694803,1566489801.700616
Match5,5,process,"{}",1566489801.694666,1566489801.6948
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 33))]}",1566489801.699976,1566489801.701281
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 20))]}",1566489801.714148,1566489801.714773
WriteGeoJSON6,6,process,"{}",1566489801.6970172,1566489801.714138
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion4', 4, 'output', 33)}",1566489801.726094,1566489801.726223
PeakGroundMotion4,4,process,"{}",1566489801.701314,1566489801.726073
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 33))]}",1566489801.700694,1566489801.726912
Match5,5,process,"{}",1566489801.70067,1566489801.7006888
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion3', 3, 'output', 32)}",1566489801.7264361,1566489801.726958
Match5,5,write,"{'output': 'output', 'size': 2756, 'id': ('Match5', 5, 'output', 21)}",1566489801.726976,1566489801.727108
PeakGroundMotion3,3,process,"{}",1566489801.696075,1566489801.726414
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 32))]}",1566489801.727128,1566489801.727655
Match5,5,process,"{}",1566489801.7269619,1566489801.727124
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 33))]}",1566489801.727009,1566489801.728008
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 34))]}",1566489801.726277,1566489801.728621
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 21))]}",1566489801.736622,1566489801.738178
WriteGeoJSON6,6,process,"{}",1566489801.714864,1566489801.736613
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 33)}",1566489801.7447228,1566489801.7448409
PeakGroundMotion3,3,process,"{}",1566489801.728093,1566489801.744703
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 33))]}",1566489801.727696,1566489801.7454898
Match5,5,process,"{}",1566489801.727686,1566489801.7276921
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 34))]}",1566489801.744874,1566489801.7457201
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 22)}",1566489801.745548,1566489801.7456908
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1272, 'id': ('PeakGroundMotion4', 4, 'output', 34)}",1566489801.7549691,1566489801.755102
PeakGroundMotion4,4,process,"{}",1566489801.728659,1566489801.7549481
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 34))]}",1566489801.7457101,1566489801.755736
Match5,5,process,"{}",1566489801.745535,1566489801.745706
Match5,5,write,"{'output': 'output', 'size': 2756, 'id': ('Match5', 5, 'output', 23)}",1566489801.7558,1566489801.7559419
NormPE1,1,write,"{'output': 'output_mean', 'size': 144594, 'id': ('NormPE1', 1, 'output_mean', 42)}",1566489801.757965,1566489801.758038
NormPE1,1,write,"{'output': 'output_max', 'size': 144593, 'id': ('NormPE1', 1, 'output_max', 42)}",1566489801.758086,1566489801.758131
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 22))]}",1566489801.758147,1566489801.758826
NormPE1,1,process,"{}",1566489801.626378,1566489801.758143
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 22))]}",1566489801.759773,1566489801.760566
WriteGeoJSON6,6,process,"{}",1566489801.738244,1566489801.759764
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion3', 3, 'output', 34)}",1566489801.761672,1566489801.761785
PeakGroundMotion3,3,process,"{}",1566489801.745746,1566489801.761652
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 34))]}",1566489801.75596,1566489801.7624261
Match5,5,process,"{}",1566489801.755789,1566489801.755956
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 24)}",1566489801.762493,1566489801.762638
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 35))]}",1566489801.761816,1566489801.762644
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 35))]}",1566489801.755148,1566489801.775768
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 43)}",1566489801.78243,1566489801.782509
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 43)}",1566489801.782563,1566489801.782615
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 22))]}",1566489801.782636,1566489801.783808
NormPE1,1,process,"{}",1566489801.758862,1566489801.782631
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 35)}",1566489801.788831,1566489801.788973
PeakGroundMotion3,3,process,"{}",1566489801.762673,1566489801.788809
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 35))]}",1566489801.762657,1566489801.789655
Match5,5,process,"{}",1566489801.762482,1566489801.7626529
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 25)}",1566489801.789728,1566489801.789859
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 36))]}",1566489801.7890198,1566489801.790613
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion4', 4, 'output', 35)}",1566489801.798686,1566489801.798812
PeakGroundMotion4,4,process,"{}",1566489801.775842,1566489801.798665
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 35))]}",1566489801.789877,1566489801.799445
Match5,5,process,"{}",1566489801.789715,1566489801.7898738
Match5,5,write,"{'output': 'output', 'size': 2756, 'id': ('Match5', 5, 'output', 26)}",1566489801.7995,1566489801.799653
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 36))]}",1566489801.798847,1566489801.8002088
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion3', 3, 'output', 36)}",1566489801.811147,1566489801.8112729
PeakGroundMotion3,3,process,"{}",1566489801.790664,1566489801.811126
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 36))]}",1566489801.79967,1566489801.811946
Match5,5,process,"{}",1566489801.799489,1566489801.799667
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1272, 'id': ('PeakGroundMotion4', 4, 'output', 36)}",1566489801.816386,1566489801.8165061
PeakGroundMotion4,4,process,"{}",1566489801.800259,1566489801.816363
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 36))]}",1566489801.8120031,1566489801.817218
Match5,5,process,"{}",1566489801.8119922,1566489801.812
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 37))]}",1566489801.8165388,1566489801.818186
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 37))]}",1566489801.811326,1566489801.822241
NormPE1,1,write,"{'output': 'output_mean', 'size': 144594, 'id': ('NormPE1', 1, 'output_mean', 44)}",1566489801.873865,1566489801.873944
NormPE1,1,write,"{'output': 'output_max', 'size': 144593, 'id': ('NormPE1', 1, 'output_max', 44)}",1566489801.8739781,1566489801.874013
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 23))]}",1566489801.8740292,1566489801.874733
NormPE1,1,process,"{}",1566489801.783848,1566489801.874024
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 23))]}",1566489801.9028962,1566489801.903688
WriteGeoJSON6,6,process,"{}",1566489801.760625,1566489801.9028878
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 45)}",1566489801.905866,1566489801.905927
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 45)}",1566489801.905965,1566489801.905997
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 23))]}",1566489801.9060118,1566489801.906664
NormPE1,1,process,"{}",1566489801.874781,1566489801.9060092
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 46)}",1566489801.9280121,1566489801.9280791
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 46)}",1566489801.928125,1566489801.92816
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 24))]}",1566489801.9281752,1566489801.9288309
NormPE1,1,process,"{}",1566489801.906709,1566489801.92817
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion4', 4, 'output', 37)}",1566489801.939521,1566489801.939627
PeakGroundMotion4,4,process,"{}",1566489801.8182242,1566489801.9395
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 37))]}",1566489801.8172748,1566489801.940587
Match5,5,process,"{}",1566489801.8172622,1566489801.817271
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 38))]}",1566489801.9396548,1566489801.940408
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 24))]}",1566489801.960702,1566489801.961344
WriteGeoJSON6,6,process,"{}",1566489801.903763,1566489801.960691
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 47)}",1566489801.963997,1566489801.9640698
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 47)}",1566489801.9641018,1566489801.964148
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 24))]}",1566489801.9641678,1566489801.965038
NormPE1,1,process,"{}",1566489801.928873,1566489801.964163
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1272, 'id': ('PeakGroundMotion4', 4, 'output', 38)}",1566489801.971678,1566489801.9717991
PeakGroundMotion4,4,process,"{}",1566489801.940437,1566489801.971659
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 38))]}",1566489801.940641,1566489801.972568
Match5,5,process,"{}",1566489801.94063,1566489801.940638
Match5,5,write,"{'output': 'output', 'size': 2756, 'id': ('Match5', 5, 'output', 27)}",1566489801.972627,1566489801.972765
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 37)}",1566489801.976953,1566489801.9770482
PeakGroundMotion3,3,process,"{}",1566489801.8222878,1566489801.976934
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 38))]}",1566489801.977073,1566489801.978258
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 37))]}",1566489801.9727821,1566489801.978446
Match5,5,process,"{}",1566489801.972615,1566489801.972778
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 48)}",1566489801.979946,1566489801.980067
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 48)}",1566489801.980104,1566489801.980911
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 25))]}",1566489801.980936,1566489801.981546
NormPE1,1,process,"{}",1566489801.9650822,1566489801.98093
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 39))]}",1566489801.971841,1566489801.976933
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 49)}",1566489801.9986901,1566489801.9987571
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 49)}",1566489801.9987872,1566489801.998827
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 25))]}",1566489801.998858,1566489802.000427
NormPE1,1,process,"{}",1566489801.9815838,1566489801.9988532
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 25))]}",1566489801.998145,1566489801.9988039
WriteGeoJSON6,6,process,"{}",1566489801.9614131,1566489801.998135
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion3', 3, 'output', 38)}",1566489802.019827,1566489802.0199502
PeakGroundMotion3,3,process,"{}",1566489801.9783082,1566489802.0198069
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 38))]}",1566489801.9784892,1566489802.020709
Match5,5,process,"{}",1566489801.9784791,1566489801.978486
Match5,5,write,"{'output': 'output', 'size': 2758, 'id': ('Match5', 5, 'output', 28)}",1566489802.02077,1566489802.020905
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 39))]}",1566489802.019979,1566489802.022507
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 50)}",1566489802.02403,1566489802.024085
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 50)}",1566489802.024122,1566489802.0241559
NormPE1,1,read,"{'input': [('input', ('streamProducerSynth2', 2, 'output', 26))]}",1566489802.02417,1566489802.0247838
NormPE1,1,process,"{}",1566489802.000463,1566489802.0241668
WriteGeoJSON6,6,read,"{'input': [('input', ('Match5', 5, 'output', 26))]}",1566489802.031449,1566489802.032186
WriteGeoJSON6,6,process,"{}",1566489801.998864,1566489802.031435
PeakGroundMotion4,4,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion4', 4, 'output', 39)}",1566489802.037141,1566489802.037292
PeakGroundMotion4,4,process,"{}",1566489801.97698,1566489802.037117
Match5,5,read,"{'input': [('input', ('PeakGroundMotion4', 4, 'output', 39))]}",1566489802.020923,1566489802.038033
Match5,5,process,"{}",1566489802.020757,1566489802.020919
PeakGroundMotion4,4,read,"{'input': [('input', ('NormPE1', 1, 'output_max', 40))]}",1566489802.037332,1566489802.0387352
NormPE1,1,write,"{'output': 'output_mean', 'size': 29443, 'id': ('NormPE1', 1, 'output_mean', 51)}",1566489802.04157,1566489802.0416288
NormPE1,1,write,"{'output': 'output_max', 'size': 29442, 'id': ('NormPE1', 1, 'output_max', 51)}",1566489802.0416682,1566489802.0417018
NormPE1,1,read,"{'input': [('input', ('streamProducerReal0', 0, 'output', 26))]}",1566489802.041717,1566489802.0422962
NormPE1,1,process,"{}",1566489802.0248241,1566489802.041713
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1274, 'id': ('PeakGroundMotion3', 3, 'output', 39)}",1566489802.045734,1566489802.045847
PeakGroundMotion3,3,process,"{}",1566489802.022537,1566489802.045716
Match5,5,read,"{'input': [('input', ('PeakGroundMotion3', 3, 'output', 39))]}",1566489802.038094,1566489802.046509
Match5,5,process,"{}",1566489802.038084,1566489802.0380921
PeakGroundMotion3,3,read,"{'input': [('input', ('NormPE1', 1, 'output_mean', 40))]}",1566489802.045888,1566489802.0471401
NormPE1,1,write,"{'output': 'output_mean', 'size': 29394, 'id': ('NormPE1', 1, 'output_mean', 52)}",1566489802.0561411,1566489802.0562088
NormPE1,1,write,"{'output': 'output_max', 'size': 29393, 'id': ('NormPE1', 1, 'output_max', 52)}",1566489802.05624,1566489802.056279
NormPE1,1,read,"{'input': []}",1566489802.056295,1566489802.056389
NormPE1,1,process,"{}",1566489802.042337,1566489802.056291
NormPE1,1,terminate,"{}",1566489802.056433,1566489802.056464
NormPE1,1,postprocess,"{}",1566489802.056416,1566489802.056428
PeakGroundMotion3,3,write,"{'output': 'output', 'size': 1273, 'id': ('PeakGroundMotion3', 3, 'output', 40)}",1566489802.06334,1566489802.063504
