PE,rank,method,data,start,end
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 11)}",1566489793.393365,1566489793.393524
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 11)}",1566489793.393566,1566489793.3936288
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 11))]}",1566489793.263795,1566489793.400478
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 11))]}",1566489793.284582,1566489793.401578
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 11)}",1566489793.404576,1566489793.404664
PE_detrend23,11,process,"{}",1566489793.401618,1566489793.4043798
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 11)}",1566489793.405731,1566489793.4058182
PE_detrend17,5,process,"{}",1566489793.400529,1566489793.405539
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 11))]}",1566489793.294153,1566489793.411294
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 11)}",1566489793.412499,1566489793.4125812
PE_taper24,12,process,"{}",1566489793.411341,1566489793.412317
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 11))]}",1566489793.26998,1566489793.412595
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 11)}",1566489793.413599,1566489793.413666
PE_taper18,6,process,"{}",1566489793.4126341,1566489793.4134378
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 11))]}",1566489793.303274,1566489793.417996
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 11))]}",1566489793.2936451,1566489793.419295
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 11)}",1566489793.419167,1566489793.419245
PE_pre_filter25,13,process,"{}",1566489793.418039,1566489793.418984
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 11))]}",1566489793.3147058,1566489793.424822
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 11)}",1566489793.428745,1566489793.428854
PE_filter_lowpass26,14,process,"{}",1566489793.424866,1566489793.4285262
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 11))]}",1566489793.3248289,1566489793.4361222
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 11)}",1566489793.441715,1566489793.441825
PE_remove_response19,7,process,"{}",1566489793.4193358,1566489793.441473
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 11)}",1566489793.4420989,1566489793.442189
PE_filter_highpass27,15,process,"{}",1566489793.436172,1566489793.4418402
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 11))]}",1566489793.336617,1566489793.448765
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 11))]}",1566489793.305345,1566489793.448765
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 11)}",1566489793.452551,1566489793.452642
PE_filter_lowpass20,8,process,"{}",1566489793.448809,1566489793.452359
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 11)}",1566489793.452985,1566489793.453056
PE_filter_bandpass28,16,process,"{}",1566489793.448809,1566489793.452818
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 11))]}",1566489793.344492,1566489793.459795
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 11))]}",1566489793.317426,1566489793.461003
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 11)}",1566489793.461523,1566489793.461597
RotationPE31,2,process,"{}",1566489793.4598541,1566489793.461333
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 11)}",1566489793.464673,1566489793.464746
PE_filter_highpass21,9,process,"{}",1566489793.461045,1566489793.4645061
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 11))]}",1566489793.352331,1566489793.467165
StoreStream33,4,process,"{}",1566489793.350702,1566489793.3523252
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 11))]}",1566489793.330843,1566489793.471138
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 11)}",1566489793.4756851,1566489793.475764
PE_filter_bandpass22,10,process,"{}",1566489793.471186,1566489793.4755142
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 11))]}",1566489793.3378491,1566489793.4809742
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 11)}",1566489793.482156,1566489793.482233
RotationPE30,1,process,"{}",1566489793.481017,1566489793.481987
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 11))]}",1566489793.34812,1566489793.48773
StoreStream32,3,process,"{}",1566489793.345171,1566489793.3481112
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 12)}",1566489793.535794,1566489793.535883
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 12)}",1566489793.535907,1566489793.535956
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 12))]}",1566489793.405847,1566489793.677936
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 12)}",1566489793.682919,1566489793.683063
PE_detrend17,5,process,"{}",1566489793.6780102,1566489793.682664
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 12))]}",1566489793.404695,1566489793.6882849
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 12)}",1566489793.692991,1566489793.693082
PE_detrend23,11,process,"{}",1566489793.688359,1566489793.692802
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 12))]}",1566489793.413687,1566489793.80832
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 12)}",1566489793.809451,1566489793.809524
PE_taper18,6,process,"{}",1566489793.8083699,1566489793.809278
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 12))]}",1566489793.4126048,1566489793.832581
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 12)}",1566489793.8349261,1566489793.83506
PE_taper24,12,process,"{}",1566489793.832674,1566489793.834698
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 12))]}",1566489793.441856,1566489793.923032
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 13)}",1566489793.930623,1566489793.93082
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 13)}",1566489793.9318678,1566489793.9335082
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 12))]}",1566489793.419273,1566489793.950751
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 12)}",1566489793.9521432,1566489793.9522371
PE_pre_filter25,13,process,"{}",1566489793.950807,1566489793.9519281
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 13))]}",1566489793.6831229,1566489793.95432
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 13))]}",1566489793.693113,1566489793.9553092
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 13)}",1566489793.956793,1566489793.956872
PE_detrend17,5,process,"{}",1566489793.9543731,1566489793.956615
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 13))]}",1566489793.809546,1566489793.9712121
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 13)}",1566489793.9806201,1566489793.980747
PE_taper18,6,process,"{}",1566489793.9712949,1566489793.974111
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 13)}",1566489793.9871402,1566489793.9872599
PE_detrend23,11,process,"{}",1566489793.9553542,1566489793.9868958
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 13))]}",1566489793.8351119,1566489793.9993951
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 13)}",1566489794.00082,1566489794.000899
PE_taper24,12,process,"{}",1566489793.999447,1566489794.000621
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 13))]}",1566489793.9522681,1566489794.0239518
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 13)}",1566489794.02595,1566489794.02612
PE_pre_filter25,13,process,"{}",1566489794.024039,1566489794.0255659
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 12))]}",1566489793.428892,1566489794.050015
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 12)}",1566489794.050156,1566489794.050263
PE_remove_response19,7,process,"{}",1566489793.923095,1566489794.046905
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 12)}",1566489794.054673,1566489794.054837
PE_filter_lowpass26,14,process,"{}",1566489794.0500648,1566489794.054467
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 13))]}",1566489794.050294,1566489794.065929
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 13))]}",1566489794.0548842,1566489794.088217
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 13)}",1566489794.09335,1566489794.09345
PE_filter_lowpass26,14,process,"{}",1566489794.088274,1566489794.093131
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 12))]}",1566489793.452676,1566489794.146444
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 12))]}",1566489793.442219,1566489794.149545
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 12)}",1566489794.151129,1566489794.151223
PE_filter_lowpass20,8,process,"{}",1566489794.1464949,1566489794.150629
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 12)}",1566489794.154978,1566489794.155062
PE_filter_highpass27,15,process,"{}",1566489794.149591,1566489794.1547961
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 13)}",1566489794.156859,1566489794.1570492
PE_remove_response19,7,process,"{}",1566489794.066017,1566489794.156608
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 13))]}",1566489794.155094,1566489794.180877
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 13))]}",1566489794.151368,1566489794.187264
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 13)}",1566489794.188807,1566489794.1889029
PE_filter_highpass27,15,process,"{}",1566489794.1809568,1566489794.1885839
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 13)}",1566489794.198633,1566489794.198763
PE_filter_lowpass20,8,process,"{}",1566489794.187319,1566489794.198394
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 14)}",1566489794.2363992,1566489794.236761
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 14)}",1566489794.236814,1566489794.23697
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 14))]}",1566489793.956971,1566489794.245166
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 14)}",1566489794.2502139,1566489794.250301
PE_detrend17,5,process,"{}",1566489794.245227,1566489794.249923
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 14))]}",1566489793.9873111,1566489794.246848
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 14))]}",1566489793.9807942,1566489794.258372
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 14)}",1566489794.259317,1566489794.2594078
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 14)}",1566489794.25966,1566489794.259735
PE_detrend23,11,process,"{}",1566489794.246897,1566489794.258892
PE_taper18,6,process,"{}",1566489794.2584262,1566489794.259351
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 14))]}",1566489794.000928,1566489794.2657468
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 14))]}",1566489794.157105,1566489794.2672908
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 14)}",1566489794.2669818,1566489794.2670562
PE_taper24,12,process,"{}",1566489794.265789,1566489794.2667131
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 14))]}",1566489794.026189,1566489794.2731972
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 14)}",1566489794.2744389,1566489794.274528
PE_pre_filter25,13,process,"{}",1566489794.273249,1566489794.2741241
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 14))]}",1566489794.093483,1566489794.282088
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 12))]}",1566489793.4530802,1566489794.285574
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 14)}",1566489794.286195,1566489794.2865438
PE_filter_lowpass26,14,process,"{}",1566489794.282146,1566489794.285791
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 12))]}",1566489793.464772,1566489794.2901702
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 12)}",1566489794.291052,1566489794.291164
PE_filter_bandpass28,16,process,"{}",1566489794.2856152,1566489794.2908428
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 14))]}",1566489794.1889338,1566489794.29365
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 12)}",1566489794.295926,1566489794.296045
PE_filter_highpass21,9,process,"{}",1566489794.290236,1566489794.295718
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 14)}",1566489794.298472,1566489794.2985651
PE_filter_highpass27,15,process,"{}",1566489794.293697,1566489794.2981398
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 13))]}",1566489794.291198,1566489794.309621
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 13))]}",1566489794.296096,1566489794.313191
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 13)}",1566489794.315896,1566489794.3160179
PE_filter_bandpass28,16,process,"{}",1566489794.309698,1566489794.315682
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 14))]}",1566489794.316066,1566489794.3250291
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 14)}",1566489794.330535,1566489794.3306189
PE_filter_bandpass28,16,process,"{}",1566489794.3251,1566489794.330215
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 14)}",1566489794.335095,1566489794.335192
PE_remove_response19,7,process,"{}",1566489794.267366,1566489794.3347409
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 14))]}",1566489794.198814,1566489794.346127
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 14)}",1566489794.350719,1566489794.350821
PE_filter_lowpass20,8,process,"{}",1566489794.3461828,1566489794.350386
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 13)}",1566489794.3673222,1566489794.367418
PE_filter_highpass21,9,process,"{}",1566489794.3132648,1566489794.367101
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 14))]}",1566489794.3675148,1566489794.38145
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 14)}",1566489794.387084,1566489794.3871648
PE_filter_highpass21,9,process,"{}",1566489794.381501,1566489794.386796
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 12))]}",1566489793.47579,1566489794.384512
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 12))]}",1566489793.461625,1566489794.389214
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 12)}",1566489794.390929,1566489794.39102
RotationPE31,2,process,"{}",1566489794.389256,1566489794.39072
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 12)}",1566489794.39556,1566489794.39569
PE_filter_bandpass22,10,process,"{}",1566489794.3845592,1566489794.39535
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 13))]}",1566489794.391055,1566489794.402441
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 13)}",1566489794.404166,1566489794.404256
RotationPE31,2,process,"{}",1566489794.4024901,1566489794.4035149
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 14))]}",1566489794.40429,1566489794.4161458
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 14)}",1566489794.4177878,1566489794.417871
RotationPE31,2,process,"{}",1566489794.416199,1566489794.4174778
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 13))]}",1566489794.395742,1566489794.43574
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 13)}",1566489794.45085,1566489794.450973
PE_filter_bandpass22,10,process,"{}",1566489794.435849,1566489794.4506161
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 14))]}",1566489794.45101,1566489794.460738
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 14)}",1566489794.466727,1566489794.466815
PE_filter_bandpass22,10,process,"{}",1566489794.460791,1566489794.466414
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 12))]}",1566489793.4822621,1566489794.499517
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 12))]}",1566489793.4692469,1566489794.501646
StoreStream33,4,process,"{}",1566489793.467368,1566489793.469239
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 12)}",1566489794.500984,1566489794.5010781
RotationPE30,1,process,"{}",1566489794.4995708,1566489794.500776
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 13))]}",1566489794.501112,1566489794.520443
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 13)}",1566489794.52202,1566489794.5221279
RotationPE30,1,process,"{}",1566489794.5204968,1566489794.521805
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 14))]}",1566489794.522174,1566489794.539029
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 14)}",1566489794.543939,1566489794.544039
RotationPE30,1,process,"{}",1566489794.539079,1566489794.543547
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 13))]}",1566489794.5075252,1566489794.547512
StoreStream33,4,process,"{}",1566489794.501882,1566489794.507516
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 14))]}",1566489794.554424,1566489794.5617201
StoreStream33,4,process,"{}",1566489794.54781,1566489794.554414
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 15)}",1566489794.590197,1566489794.590462
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 15)}",1566489794.590538,1566489794.590631
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 15))]}",1566489794.250328,1566489794.609698
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 15))]}",1566489794.259438,1566489794.6103308
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 15)}",1566489794.613003,1566489794.613099
PE_detrend17,5,process,"{}",1566489794.609768,1566489794.6127958
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 15)}",1566489794.6134999,1566489794.613583
PE_detrend23,11,process,"{}",1566489794.61039,1566489794.613317
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 15))]}",1566489794.267076,1566489794.626921
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 15))]}",1566489794.259758,1566489794.6275682
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 15)}",1566489794.628832,1566489794.628911
PE_taper18,6,process,"{}",1566489794.627625,1566489794.628607
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 15)}",1566489794.628816,1566489794.628911
PE_taper24,12,process,"{}",1566489794.627003,1566489794.628587
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 15))]}",1566489794.335225,1566489794.643444
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 15))]}",1566489794.274556,1566489794.644217
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 15)}",1566489794.645168,1566489794.645239
PE_pre_filter25,13,process,"{}",1566489794.6442602,1566489794.645015
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 15))]}",1566489794.286609,1566489794.6565042
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 15)}",1566489794.66077,1566489794.660912
PE_filter_lowpass26,14,process,"{}",1566489794.65655,1566489794.660583
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 15))]}",1566489794.2986739,1566489794.6728919
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 15)}",1566489794.672052,1566489794.672152
PE_remove_response19,7,process,"{}",1566489794.6434932,1566489794.6718268
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 15)}",1566489794.678011,1566489794.6780958
PE_filter_highpass27,15,process,"{}",1566489794.672931,1566489794.677778
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 15))]}",1566489794.350854,1566489794.685005
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 15))]}",1566489794.3306549,1566489794.691614
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 15)}",1566489794.690176,1566489794.690261
PE_filter_lowpass20,8,process,"{}",1566489794.685056,1566489794.6899881
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 15)}",1566489794.6970198,1566489794.6971169
PE_filter_bandpass28,16,process,"{}",1566489794.691665,1566489794.6968052
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 15))]}",1566489794.387198,1566489794.702196
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 12))]}",1566489793.490039,1566489794.701128
StoreStream32,3,process,"{}",1566489793.4879072,1566489793.4900322
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 15)}",1566489794.705894,1566489794.705972
PE_filter_highpass21,9,process,"{}",1566489794.702236,1566489794.705724
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 15))]}",1566489794.417907,1566489794.711552
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 15)}",1566489794.7129412,1566489794.7130291
RotationPE31,2,process,"{}",1566489794.711597,1566489794.712745
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 15))]}",1566489794.4668539,1566489794.7232661
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 15)}",1566489794.728723,1566489794.728805
PE_filter_bandpass22,10,process,"{}",1566489794.723316,1566489794.7285519
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 15))]}",1566489794.5657659,1566489794.7321558
StoreStream33,4,process,"{}",1566489794.5621078,1566489794.565624
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 15))]}",1566489794.544078,1566489794.740572
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 15)}",1566489794.7420301,1566489794.7421281
RotationPE30,1,process,"{}",1566489794.7407382,1566489794.7420192
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 13))]}",1566489794.7588758,1566489794.863001
StoreStream32,3,process,"{}",1566489794.70137,1566489794.7588658
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 14))]}",1566489794.874464,1566489794.883647
StoreStream32,3,process,"{}",1566489794.863328,1566489794.874429
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 15))]}",1566489794.888384,1566489794.900108
StoreStream32,3,process,"{}",1566489794.8841112,1566489794.888373
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 16)}",1566489794.956892,1566489794.957144
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 16)}",1566489794.957182,1566489794.957246
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 16))]}",1566489794.613614,1566489794.967835
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 16))]}",1566489794.613131,1566489794.96788
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 16)}",1566489794.971217,1566489794.971293
PE_detrend23,11,process,"{}",1566489794.967886,1566489794.970935
