PE,rank,method,data,start,end
PE_waveform_reader6,4,process,"{}",1566489778.9668941,1566489778.968632
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 71))]}",1566489778.9687018,1566489778.968759
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 71)}",1566489778.9704819,1566489778.970515
PE_waveform_reader6,4,process,"{}",1566489778.96878,1566489778.9704762
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 72))]}",1566489778.9705448,1566489778.9705842
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 72)}",1566489778.97226,1566489778.972288
PE_waveform_reader6,4,process,"{}",1566489778.9705951,1566489778.972254
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 73))]}",1566489778.9723132,1566489778.972358
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 73)}",1566489778.974153,1566489778.9741812
PE_waveform_reader6,4,process,"{}",1566489778.972372,1566489778.974148
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 74))]}",1566489778.974206,1566489778.974252
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 74)}",1566489778.975929,1566489778.975956
PE_waveform_reader6,4,process,"{}",1566489778.974265,1566489778.975924
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 75))]}",1566489778.9759831,1566489778.976023
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 75)}",1566489778.977798,1566489778.977826
PE_waveform_reader6,4,process,"{}",1566489778.9760342,1566489778.977792
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 76))]}",1566489778.977849,1566489778.9778812
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 76)}",1566489778.979383,1566489778.97941
PE_waveform_reader6,4,process,"{}",1566489778.977897,1566489778.979378
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 77))]}",1566489778.979435,1566489778.97948
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 77)}",1566489778.981193,1566489778.981227
PE_waveform_reader6,4,process,"{}",1566489778.9794939,1566489778.981187
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 78))]}",1566489778.981256,1566489778.981303
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 78)}",1566489778.9844759,1566489778.9845068
PE_waveform_reader6,4,process,"{}",1566489778.981319,1566489778.9844701
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 79))]}",1566489778.984534,1566489778.98458
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 79)}",1566489778.986392,1566489778.986424
PE_waveform_reader6,4,process,"{}",1566489778.98459,1566489778.9863849
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 80))]}",1566489778.986451,1566489778.986498
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 80)}",1566489778.9881868,1566489778.988215
PE_waveform_reader6,4,process,"{}",1566489778.986512,1566489778.988182
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 81))]}",1566489778.988241,1566489778.988287
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 81)}",1566489778.990009,1566489778.990047
PE_waveform_reader6,4,process,"{}",1566489778.988302,1566489778.990002
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 82))]}",1566489778.990079,1566489778.990129
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 82)}",1566489778.993027,1566489778.993067
PE_waveform_reader6,4,process,"{}",1566489778.990145,1566489778.9930189
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 83))]}",1566489778.993103,1566489778.993228
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 83)}",1566489778.995032,1566489778.995065
PE_waveform_reader6,4,process,"{}",1566489778.9932458,1566489778.9950259
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 84))]}",1566489778.995094,1566489778.9951391
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 84)}",1566489778.9969401,1566489778.9969769
PE_waveform_reader6,4,process,"{}",1566489778.995154,1566489778.996934
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 85))]}",1566489778.9970088,1566489778.9970582
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 85)}",1566489778.9988632,1566489778.998893
PE_waveform_reader6,4,process,"{}",1566489778.997074,1566489778.998857
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 86))]}",1566489778.998924,1566489778.998977
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 86)}",1566489779.000864,1566489779.000913
PE_waveform_reader6,4,process,"{}",1566489778.998993,1566489779.000857
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 87))]}",1566489779.000938,1566489779.000982
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 87)}",1566489779.002826,1566489779.00286
PE_waveform_reader6,4,process,"{}",1566489779.000996,1566489779.002819
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 88))]}",1566489779.0028899,1566489779.002933
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 88)}",1566489779.004478,1566489779.004506
PE_waveform_reader6,4,process,"{}",1566489779.002945,1566489779.004473
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 89))]}",1566489779.0045319,1566489779.0045729
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 89)}",1566489779.0062761,1566489779.006312
PE_waveform_reader6,4,process,"{}",1566489779.0045838,1566489779.00627
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 90))]}",1566489779.0063412,1566489779.006388
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 90)}",1566489779.009074,1566489779.009111
PE_waveform_reader6,4,process,"{}",1566489779.0064,1566489779.009067
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 91))]}",1566489779.009141,1566489779.0091891
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 91)}",1566489779.0110688,1566489779.011106
PE_waveform_reader6,4,process,"{}",1566489779.009202,1566489779.011062
PE_waveform_reader6,4,read,"{'input': [('input', ('WatchDirectory9', 1, 'output', 92))]}",1566489779.011138,1566489779.011183
PE_waveform_reader6,4,write,"{'output': 'output', 'size': 56, 'id': ('PE_waveform_reader6', 4, 'output', 92)}",1566489779.013079,1566489779.0131059
PE_waveform_reader6,4,process,"{}",1566489779.011198,1566489779.013074
PE_waveform_reader6,4,read,"{'input': []}",1566489779.013132,1566489779.013176
PE_waveform_reader6,4,terminate,"{}",1566489779.013205,1566489779.013213
PE_waveform_reader6,4,postprocess,"{}",1566489779.0131872,1566489779.013203
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 1)}",1566489779.331296,1566489779.331445
PE_plot_stream7,5,process,"{}",1566489778.796533,1566489779.3312798
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 2))]}",1566489779.331519,1566489779.332136
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 2)}",1566489779.4304461,1566489779.4304671
PE_plot_stream7,5,process,"{}",1566489779.3321788,1566489779.4304378
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 3))]}",1566489779.4305081,1566489779.4309702
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 3)}",1566489779.571358,1566489779.571393
PE_plot_stream7,5,process,"{}",1566489779.4310231,1566489779.571336
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 4))]}",1566489779.571451,1566489779.572282
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 4)}",1566489779.761578,1566489779.7615979
PE_plot_stream7,5,process,"{}",1566489779.572327,1566489779.761565
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 5))]}",1566489779.7616398,1566489779.762109
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 5)}",1566489779.88411,1566489779.8841338
PE_plot_stream7,5,process,"{}",1566489779.762132,1566489779.884093
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 6))]}",1566489779.884198,1566489779.884597
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 6)}",1566489779.980192,1566489779.980213
PE_plot_stream7,5,process,"{}",1566489779.8846269,1566489779.9801779
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 7))]}",1566489779.980258,1566489779.9806259
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 7)}",1566489780.090828,1566489780.090858
PE_plot_stream7,5,process,"{}",1566489779.9806552,1566489780.090809
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 8))]}",1566489780.090919,1566489780.091365
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 8)}",1566489780.1909099,1566489780.190933
PE_plot_stream7,5,process,"{}",1566489780.091392,1566489780.190895
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 9))]}",1566489780.1909819,1566489780.1929338
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 9)}",1566489780.306481,1566489780.3065119
PE_plot_stream7,5,process,"{}",1566489780.192981,1566489780.306458
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 10))]}",1566489780.306571,1566489780.3070211
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 10)}",1566489780.403986,1566489780.4040089
PE_plot_stream7,5,process,"{}",1566489780.307051,1566489780.403965
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 11))]}",1566489780.4040582,1566489780.404824
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 11)}",1566489780.508061,1566489780.5080829
PE_plot_stream7,5,process,"{}",1566489780.404854,1566489780.5080462
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 12))]}",1566489780.508126,1566489780.508426
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 12)}",1566489780.613151,1566489780.613174
PE_plot_stream7,5,process,"{}",1566489780.5084438,1566489780.61313
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 13))]}",1566489780.613217,1566489780.613605
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 13)}",1566489780.7154298,1566489780.7154539
PE_plot_stream7,5,process,"{}",1566489780.613627,1566489780.715413
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 14))]}",1566489780.7155032,1566489780.715997
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 14)}",1566489780.8190458,1566489780.819069
PE_plot_stream7,5,process,"{}",1566489780.7160242,1566489780.81903
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 15))]}",1566489780.819114,1566489780.819339
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 15)}",1566489780.9124281,1566489780.9124491
PE_plot_stream7,5,process,"{}",1566489780.8193548,1566489780.9124138
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 16))]}",1566489780.912492,1566489780.912833
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 16)}",1566489781.038387,1566489781.0384252
PE_plot_stream7,5,process,"{}",1566489780.912849,1566489781.03836
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 17))]}",1566489781.038502,1566489781.0389838
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 17)}",1566489781.1379788,1566489781.1380029
PE_plot_stream7,5,process,"{}",1566489781.039009,1566489781.137963
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 18))]}",1566489781.138047,1566489781.1384351
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 18)}",1566489781.2956002,1566489781.2956312
PE_plot_stream7,5,process,"{}",1566489781.138464,1566489781.295578
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 19))]}",1566489781.295688,1566489781.2961159
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 19)}",1566489781.3994172,1566489781.39945
PE_plot_stream7,5,process,"{}",1566489781.296145,1566489781.399394
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 20))]}",1566489781.399509,1566489781.3999512
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 20)}",1566489781.499892,1566489781.499922
PE_plot_stream7,5,process,"{}",1566489781.3999841,1566489781.4998689
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 21))]}",1566489781.499999,1566489781.500434
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 21)}",1566489781.59555,1566489781.595574
PE_plot_stream7,5,process,"{}",1566489781.5004532,1566489781.595534
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 22))]}",1566489781.595619,1566489781.595993
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 22)}",1566489781.7030652,1566489781.703087
PE_plot_stream7,5,process,"{}",1566489781.5960178,1566489781.703051
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 23))]}",1566489781.70313,1566489781.703991
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 23)}",1566489781.8070889,1566489781.807111
PE_plot_stream7,5,process,"{}",1566489781.7040179,1566489781.807076
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 24))]}",1566489781.807152,1566489781.807507
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 24)}",1566489781.905809,1566489781.905834
PE_plot_stream7,5,process,"{}",1566489781.807529,1566489781.905789
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 25))]}",1566489781.9058821,1566489781.90625
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 25)}",1566489782.014186,1566489782.01421
PE_plot_stream7,5,process,"{}",1566489781.906274,1566489782.0141702
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 26))]}",1566489782.01426,1566489782.0152252
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 26)}",1566489782.12734,1566489782.127362
PE_plot_stream7,5,process,"{}",1566489782.0152571,1566489782.1273248
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 27))]}",1566489782.12741,1566489782.127794
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 27)}",1566489782.229685,1566489782.229706
PE_plot_stream7,5,process,"{}",1566489782.127817,1566489782.229666
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 28))]}",1566489782.229752,1566489782.230092
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 28)}",1566489782.32829,1566489782.328311
PE_plot_stream7,5,process,"{}",1566489782.230119,1566489782.328274
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 29))]}",1566489782.328353,1566489782.328737
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 29)}",1566489782.429369,1566489782.429389
PE_plot_stream7,5,process,"{}",1566489782.328762,1566489782.429354
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 30))]}",1566489782.429434,1566489782.429847
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 30)}",1566489782.5306702,1566489782.5306911
PE_plot_stream7,5,process,"{}",1566489782.429873,1566489782.530655
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 31))]}",1566489782.530774,1566489782.5312588
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 31)}",1566489782.644338,1566489782.6443672
PE_plot_stream7,5,process,"{}",1566489782.531289,1566489782.644317
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 32))]}",1566489782.644419,1566489782.645235
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 32)}",1566489782.751519,1566489782.751543
PE_plot_stream7,5,process,"{}",1566489782.645271,1566489782.751503
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 33))]}",1566489782.751589,1566489782.752138
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 33)}",1566489782.908853,1566489782.908874
PE_plot_stream7,5,process,"{}",1566489782.7521589,1566489782.9088361
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 34))]}",1566489782.908915,1566489782.9092941
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 34)}",1566489783.008091,1566489783.0081139
PE_plot_stream7,5,process,"{}",1566489782.909316,1566489783.008074
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 35))]}",1566489783.008157,1566489783.008708
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 35)}",1566489783.153672,1566489783.1537018
PE_plot_stream7,5,process,"{}",1566489783.008737,1566489783.153651
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 36))]}",1566489783.153761,1566489783.154531
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 36)}",1566489783.3126662,1566489783.312692
PE_plot_stream7,5,process,"{}",1566489783.1545799,1566489783.312644
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 37))]}",1566489783.312747,1566489783.313301
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 37)}",1566489783.460761,1566489783.4607842
PE_plot_stream7,5,process,"{}",1566489783.313328,1566489783.460743
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 38))]}",1566489783.46083,1566489783.461211
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 38)}",1566489783.582326,1566489783.5823581
PE_plot_stream7,5,process,"{}",1566489783.461237,1566489783.582305
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 39))]}",1566489783.582421,1566489783.583454
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 39)}",1566489783.696213,1566489783.696235
PE_plot_stream7,5,process,"{}",1566489783.5835142,1566489783.6962
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 40))]}",1566489783.6963022,1566489783.6968162
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 40)}",1566489783.810972,1566489783.811004
PE_plot_stream7,5,process,"{}",1566489783.696835,1566489783.810951
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 41))]}",1566489783.81108,1566489783.8127098
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 41)}",1566489783.9294322,1566489783.929455
PE_plot_stream7,5,process,"{}",1566489783.812751,1566489783.929417
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 42))]}",1566489783.9295192,1566489783.929972
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 42)}",1566489784.035218,1566489784.03524
PE_plot_stream7,5,process,"{}",1566489783.930026,1566489784.035199
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 43))]}",1566489784.0352829,1566489784.035703
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 43)}",1566489784.1478531,1566489784.147881
PE_plot_stream7,5,process,"{}",1566489784.035723,1566489784.147837
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 44))]}",1566489784.147935,1566489784.148413
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 44)}",1566489784.2416892,1566489784.241719
PE_plot_stream7,5,process,"{}",1566489784.148448,1566489784.241667
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 45))]}",1566489784.241778,1566489784.2421849
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 45)}",1566489784.3397,1566489784.339725
PE_plot_stream7,5,process,"{}",1566489784.242213,1566489784.339683
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 46))]}",1566489784.3397691,1566489784.340183
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 46)}",1566489784.434776,1566489784.434798
PE_plot_stream7,5,process,"{}",1566489784.340209,1566489784.434761
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 47))]}",1566489784.4348428,1566489784.435166
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 47)}",1566489784.597891,1566489784.5979142
PE_plot_stream7,5,process,"{}",1566489784.4351842,1566489784.5978749
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 48))]}",1566489784.59796,1566489784.598422
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 48)}",1566489784.6913311,1566489784.6913521
PE_plot_stream7,5,process,"{}",1566489784.598444,1566489784.691316
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 49))]}",1566489784.6913972,1566489784.691814
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 49)}",1566489784.7922702,1566489784.792292
PE_plot_stream7,5,process,"{}",1566489784.6918552,1566489784.792254
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 50))]}",1566489784.792336,1566489784.792725
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 50)}",1566489784.9053981,1566489784.905432
PE_plot_stream7,5,process,"{}",1566489784.792757,1566489784.9053671
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 51))]}",1566489784.905511,1566489784.9061918
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 51)}",1566489785.010061,1566489785.010081
PE_plot_stream7,5,process,"{}",1566489784.90623,1566489785.010048
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 52))]}",1566489785.010126,1566489785.010547
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 52)}",1566489785.1074612,1566489785.1074839
PE_plot_stream7,5,process,"{}",1566489785.010587,1566489785.107445
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 53))]}",1566489785.107552,1566489785.108039
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 53)}",1566489785.20336,1566489785.2033842
PE_plot_stream7,5,process,"{}",1566489785.108059,1566489785.203346
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 54))]}",1566489785.203431,1566489785.203827
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 54)}",1566489785.294198,1566489785.294223
PE_plot_stream7,5,process,"{}",1566489785.2038531,1566489785.294181
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 55))]}",1566489785.294267,1566489785.2945971
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 55)}",1566489785.408891,1566489785.408915
PE_plot_stream7,5,process,"{}",1566489785.2946198,1566489785.408874
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 56))]}",1566489785.408961,1566489785.409363
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 56)}",1566489785.5038369,1566489785.50388
PE_plot_stream7,5,process,"{}",1566489785.409389,1566489785.503808
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 57))]}",1566489785.503964,1566489785.50441
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 57)}",1566489785.6019058,1566489785.60193
PE_plot_stream7,5,process,"{}",1566489785.504437,1566489785.6018891
